Author ID,Paper ID,Author,Affiliation,Affiliation Type
37389499500,235177,t. todd elvins,"San Diego Supercomputer Center, San Diego, CA, USA",Private Corporation
37376755900,235177,stephen j. young,"SDMIR and Department of Psychiatry, University of California, La Jolla, USA",Academic Institution
37382629000,235180,rajka popovic,"Informatics Department,Chilbolton, Rutherford and Appleton Laboratory, Didcot, Oxfordshire, UK",Private Corporation
37323951900,235178,robert s. macleod,"Nora Eccles Harrison, CVRTI, University of Utah, Salt Lake, UT, USA",Academic Institution
37276931400,235178,chris r. johnson,"Department of Computer Science, University of Utah, Salt Lake, UT, USA",Academic Institution
37390451700,235178,mike a. matheson,"Utah Supercomputing, Institute and IBM, University of Utah, Salt Lake, UT, USA",Academic Institution
37377332600,235179,alan d. kalvin,"Robotics and Augmentation Group, IBM Thomas J. Watson Research Center, Yorktown Heights, NY, USA",Private Corporation
37387217000,235179,david dean,"The Institute of Reconstructive Plastic Surgery, Tisch Hospital 566, New York University Medical Center, New York, NY, USA",Academic Institution
37378545700,235179,jean-jacques hublin,"Laboratoire dAnthropologie, Musée de lHomme, Paris, France",Private Corporation
37381489300,235179,marc braun,"Department d Anatomie, FacultC de Medecine, Universite de Nancy I, France",Academic Institution
37378507800,235181,margaret j. geller,"Harvard-Smithsonian Center of Astrophysics, Cambridge, MA, USA",Private Corporation
37378505800,235181,emilio e. falco,"Harvard-Smithsonian Center of Astrophysics, Cambridge, MA, USA",Private Corporation
37378506000,235181,daniel g. fabricant,"Harvard-Smithsonian Center of Astrophysics, Cambridge, MA, USA",Private Corporation
37378505700,235181,boyd estus,"Heliotrope Studios Limited, Cambridge, MA, USA",Private Corporation
37378405100,235183,stuart a. tobet,"E.K. Shriver Center, Boston, MA, USA",Private Corporation
37378905800,235183,joan c. king,"Tufts University School of Medicine, Boston, MA, USA",Academic Institution
37378405400,235183,steven l. wertheim,"Harvard Medical School, New England Regional Primate Center, Southborough, MA, USA",Private Corporation
37389947500,235183,frank h. duffy,"Children's Hospital, Boston, MA, USA",Private Corporation
37378570400,235185,stephen m. kosslyn,"Department of Psychology, Harvard University, Cambridge, MA, USA",Academic Institution
37352200300,235185,nahum gershon,"Center for Civil Systems, MITRE Corporation, McLean, VA, USA",Private Corporation
37282753300,235185,haim levkowitz,"Institute for Visualization and Perception Research, University of Massachusetts, Lowell, Lowell, MA, USA",Academic Institution
37301963100,235185,justin pearlman,"Harvard Medical School and Massachusetts Institute of Technology, Cambridge, MA, USA",Academic Institution
37372175500,235186,lloyd treinish,"Scientific Visualization Systems Group, IBM Thomas J. Watson Research Center, Yorktown Heights, NY, USA",Private Corporation
37385834300,235186,david m. butler,"Center for Computational Engineering, Sandia National Laboratories, Livermore, CA, USA",Private Corporation
37376377400,235186,hikmet senay,"Department of Electrical Engineering and Computer Science, George Washington University, DC, USA",Academic Institution
37360588500,235186,georges grinstein,"Institute for Visualization & Perception Research, University of Massachusetts, Lowell, Lowell, MA, USA",Academic Institution
37388808200,235186,steve bryson,"NASA Ames Research Center, CA, USA",Private Corporation
37389058300,235188,stephen m. ervin,"Department of Landscape Architecture, Harvard University",Academic Institution
37380238200,235190,john r. wright,"Hughes Training, Inc., West Covina, CA, USA",Private Corporation
37379008700,235190,julia c. l. hsieh,"Hughes Training, Inc., West Covina, CA, USA",Private Corporation
37378511100,235191,lori scarlatos,"Grumman Data Systems, Woodbury, NY, USA",Private Corporation
37357427000,235191,the pavlidis,"Department of Computer Science, State University of New York, Stony Brook, NY, USA",Academic Institution
37378567900,235192,mark a. christon,"Methods Development Group, L-122, Lawrence Livemore National Laboratory, Livermore, CA, USA",Private Corporation
37378568500,235192,thomas spelce,"Methods Development Group, L-122, Lawrence Livemore National Laboratory, Livermore, CA, USA",Private Corporation
37378508100,235189,jim kaba,"David Sarnoff Research Center, National Information Display Laboratory, Princeton, NJ, USA",Private Corporation
37321191300,235189,jim matey,"David Sarnoff Research Center, National Information Display Laboratory, Princeton, NJ, USA",Private Corporation
37356651400,235189,gordon stoll,"David Sarnoff Research Center, National Information Display Laboratory, Princeton, NJ, USA",Private Corporation
37389384300,235189,herb taylor,"David Sarnoff Research Center, National Information Display Laboratory, Princeton, NJ, USA",Private Corporation
37349803800,235189,pat hanrahan,"Department of Computer Science, Princeton University, USA",Academic Institution
37062829700,235193,thierry delmarcelle,"Department of Applied Physics, W. W. Hansen Laboratories, University of Stanford, Stanford, CA, USA",Academic Institution
37274095200,235193,lambertus hesselink,"Department of Electrical Engineering, Department of Aeronautics and Astronautics, University of Stanford, Stanford, CA, USA",Academic Institution
37378567600,235194,thomas j. true,"Digital Equipment Corporation, Maynard, MA, USA",Private Corporation
38181916800,235194,john f. hughes,"Brown University, Providence, RI, USA",Academic Institution
37374054100,235195,david r. nadeau,"Advanced Scientific Visualization Laboratory, San Diego Supercomputer Center, San Diego, CA, USA",Private Corporation
37280473500,235195,michael j. bailey,"Advanced Scientific Visualization Laboratory, San Diego Supercomputer Center, San Diego, CA, USA",Private Corporation
37388808200,235196,steve bryson,"Computer Science Corporation, USA",Private Corporation
37378253300,235197,clifford beshers,"Department of Computer Science, Columbia University, New York, NY, USA",Academic Institution
37266699900,235197,steven feiner,"Department of Computer Science, Columbia University, New York, NY, USA",Academic Institution
37381894400,235198,xia lin,"Center for Computerized Legal Research, Pace University, White Plains, NY, USA",Academic Institution
37352200300,235199,nahum gershon,"MITRE Corporation, McLean, VA, USA",Private Corporation
37282292000,235201,penny rheingans,"Department of Computer Science, North Carolina State University, Chapel Hill, NC, USA",Academic Institution
37378418400,235200,lee r. seidenberg,"Mechanical Engineering Department, University of New Hampshire, Durham, NH, USA",Academic Institution
37378418300,235200,robert b. jerard,"Mechanical Engineering Department, University of New Hampshire, Durham, NH, USA",Academic Institution
37378555400,235200,john magewick,"Body and Chassis Engineering, Ford Motor Company Limited, Dearborn, MI, USA",Private Corporation
37378417700,235202,jeff p. hultquist,"Numerical Aerodynamic Simulation Systems Division, NASA Ames Research Center, CA, USA",Private Corporation
37378640100,235202,e. l. raible,"Numerical Aerodynamic Simulation Systems Division, NASA Ames Research Center, CA, USA",Private Corporation
37388593200,235204,bruce lucas,"IBM Thomas J. Watson Research Center, Yorktown Heights, NY, USA",Private Corporation
37378533700,235203,rebecca r. springmeyer,"Lawrence Livermore National Laboratory, University of California, Livermore, CA, USA",Academic Institution
37353304700,235203,meera m. blattner,"Lawrence Livermore National Laboratory, University of California, Livermore, CA, USA",Academic Institution
37267387800,235203,nelson max,"Lawrence Livermore National Laboratory, University of California, Livermore, CA, USA",Academic Institution
37282570100,235206,stephen g. eick,"AT and T Bell Laboratories, Inc., USA",Private Corporation
37387351200,235206,joseph l. steffen,"AT and T Bell Laboratories, Inc., USA",Private Corporation
37282730100,235205,william j. schroeder,"GE Corporate Research and Development Center, Schenectady, NY, USA",Private Corporation
37378427200,235205,william e. lorensen,"GE Corporate Research and Development Center, Schenectady, NY, USA",Private Corporation
37378426900,235205,g.d. montanaro,"GE Corporate Research and Development Center, Schenectady, NY, USA",Private Corporation
37378427600,235205,christopher r. volpe,"GE Corporate Research and Development Center, Schenectady, NY, USA",Private Corporation
37283138700,235208,daniel a. keim,"Institut für Informatik, Universität Munchen, Munchen, Germany",Academic Institution
37370014200,235208,vincent lum,"Systems Engineering, Chinese University of Hong Kong, Sha Tin, Hong Kong, China",Academic Institution
37272510200,235209,janice e. cuny,"Dept. of Comput. Sci., Massachusetts Univ., Amherst, MA, USA",Academic Institution
37377783300,235209,alfred a. hough,"Department of Computer Science, University of Massachusetts, Amherst, MA, USA",Academic Institution
37378562400,235209,joydip kundu,"Department of Computer Science, University of Massachusetts, Amherst, MA, USA",Academic Institution
37383888400,235207,clifton williams,"Department of Electrical and Computer Engineering, University of New Mexico, Albuquerque, NM, USA",Academic Institution
37378437300,235207,j. rasure,"Department of Electrical and Computer Engineering, University of New Mexico, Albuquerque, NM, USA",Academic Institution
37266777200,235207,charles hansen,"Advanced Computing Laboratory, Los Alamos National Laboratory, Los Alamos, NM, USA",Private Corporation
37378417700,235211,jeff p. hultquist,"Numerical Aerodynamic Simulation Systems Division, NASA Ames Research Center, CA, USA",Private Corporation
37284304900,235213,koji koyamada,"Tokyo Research Laboratory, IBM Japan Limited, Japan",Private Corporation
37267387800,235210,nelson max,"Lawrence Livemore National Laboratory, Livermore, CA, USA",Private Corporation
37284273900,235210,roger crawfis,"Lawrence Livemore National Laboratory, Livermore, CA, USA",Private Corporation
37383141300,235210,dean williams,"Lawrence Livemore National Laboratory, Livermore, CA, USA",Private Corporation
37378425900,235212,fernando f grinstein,"Laboratory for Computational Physics and Fluid Dynamics, Naval Research Laboratory, Inc., DC, USA",Private Corporation
37378425700,235212,upul r obeysekare,"Scientific Visualization Laboratory, Research Computational Division, Naval Research Laboratory, Inc., DC, USA",Private Corporation
37378426400,235212,gopal patnaik,"Berkeley Research Associates, Inc., Springfield, VA, USA",Private Corporation
37070774300,235214,kalpathi subramanian,"AT and T Bell Laboratories, Inc., Murray Hill, NJ, USA",Private Corporation
37383881600,235214,bruce f. naylor,"AT and T Bell Laboratories, Inc., Murray Hill, NJ, USA",Private Corporation
37281235500,235216,xiaolin wu,"Department of Computer Science, University of Western Ontario, London, ONT, Canada",Academic Institution
37351642300,235216,yonggang fang,"Department of Electronic Engineering, Tsinghua University, Beijing, China",Academic Institution
37378529000,235217,david turo,"Department of Computer Science & Human-Computer Interaction Laboratory, University of Maryland, College Park, MD, USA",Academic Institution
